street_num,street_name,zip,emissions,property_type,system_size,cost,cost_reduced,break_even,energy_production,savings,emissions_reduction,trees
2552,EAST 7 STREET,11235,1075436.96,Multifamily Housing,40.3,241800,48602,6,47338,9941,32592,87
2675,EAST 7 STREET,11235,1253063.4,Multifamily Housing,57.09,342540,74657,6,65663,13789,45209,121
1625,EMMONS AVENUE,11235,1542331.94,Multifamily Housing,149.66,860545,249484,7,177628,37302,122298,326
1725,EMMONS AVENUE,11235,835287.42,Multifamily Housing,45.98,275880,55452,6,54010,11342,37186,99
2211,EMMONS AVENUE,11235,1579788.48,Multifamily Housing,120.73,694198,193342,7,143292,30091,98657,263
3180,EMMONS AVENUE,11235,512442.48,Senior Care Facility,71.56,429360,103959,7,83182,17468,57271,153
3205,EMMONS AVENUE,11235,629287.48,Multifamily Housing,41.68,250080,50266,6,48959,10281,33709,90
3221,EMMONS AVENUE,11235,1520395.94,Multifamily Housing,183.85,1057138,315834,8,220457,46296,151786,405
45,FALMOUTH STREET,11235,689848.46,Multifamily Housing,18,126000,27783,7,20703,4348,14254,38
701,GERALD COURT,11235,963331.9,Multifamily Housing,56.36,338160,73179,6,66203,13903,45581,122
2430,HARING STREET,11235,3868539.5,Multifamily Housing,87.4,502550,128661,7,102664,21559,70684,189
2616,HOMECREST AVENUE,11235,1586248.02,Multifamily Housing,103.59,595643,160080,7,122948,25819,84651,226
2665,HOMECREST AVENUE,11235,1508887.81,Multifamily Housing,126.07,724903,203705,7,149629,31422,103021,275
2685,HOMECREST AVENUE,11235,702723.46,Multifamily Housing,51.86,311160,64067,6,59013,12393,40631,108
2750,HOMECREST AVENUE,11235,1746568.18,Multifamily Housing,148.63,854623,247485,7,176405,37045,121456,324
2775,HOMECREST AVENUE,11235,1933321.76,Multifamily Housing,145.44,836280,241295,7,172619,36250,118849,317
2461,KNAPP STREET,11235,312064.33,Warehouse (Unrefrigerated),123.14,708055,198019,7,146152,30692,100626,268
2840,KNAPP STREET,11235,1665063.28,Senior Care Facility,51.03,306180,62386,6,59317,12457,40840,109
711,MONTAUK COURT,11235,839432.11,Multifamily Housing,47.36,284160,57116,6,55051,11561,37903,101
3861,NOSTRAND AVENUE,11235,1329056.75,Retail,639.46,3517030,1207605,25,751135,60000,517160,1380
3901,NOSTRAND AVENUE,11235,2538777.27,Multifamily Housing,191.68,1102160,331029,8,225155,47283,155020,414
2813,OCEAN AVENUE,11235,788130.54,Multifamily Housing,31,201500,42617,7,35655,7488,24549,66
2820,OCEAN AVENUE,11235,1005197.68,Multifamily Housing,112.96,649520,178263,7,129923,27284,89453,239
2835,OCEAN AVENUE,11235,1355512.22,Multifamily Housing,88.78,510485,131339,7,101026,21215,69557,186
2900,OCEAN AVENUE,11235,1488164.36,Multifamily Housing,59.76,358560,80064,6,68734,14434,47324,126
2940,OCEAN AVENUE,11235,508011.19,Multifamily Housing,60.11,360660,80773,6,70608,14828,48614,130
2950,OCEAN AVENUE,11235,509774.89,Multifamily Housing,58.56,351360,77634,6,69503,14596,47853,128
2951,OCEAN AVENUE,11235,817760.67,Multifamily Housing,51.15,306900,62629,6,60083,12617,41367,110
3025,OCEAN AVENUE,11235,1365587.34,Multifamily Housing,79.65,477900,120341,7,94535,19852,65088,174
3030,OCEAN AVENUE,11235,696440.29,Multifamily Housing,70.27,421620,101347,7,82542,17334,56831,152
3051,OCEAN AVENUE,11235,713305.65,Multifamily Housing,39.53,256945,54344,6,45950,9649,31637,84
2510,OCEAN PARKWAY,11235,590375.89,Multifamily Housing,34.57,224705,47525,7,38069,7995,26211,70
2610,OCEAN PARKWAY,11235,496458.97,Multifamily Housing,40.04,240240,48288,6,47033,9877,32382,86
2620,OCEAN PARKWAY,11235,919724.46,Multifamily Housing,49.6,297600,59818,6,57048,11980,39278,105
2650,OCEAN PARKWAY,11235,2048645.57,Multifamily Housing,80.34,461955,114960,7,94371,19818,64975,173
2785,OCEAN PARKWAY,11235,806935.97,Multifamily Housing,53.56,321360,67509,6,60292,12661,41512,111
2815,OCEAN PARKWAY,11235,529748.77,Multifamily Housing,40.3,241800,48602,6,44872,9423,30895,82
2850,OCEAN PARKWAY,11235,1171668.74,Multifamily Housing,344.53,1894915,598584,8,396268,83216,272832,728
2901,OCEAN PARKWAY,11235,709645.98,Multifamily Housing,32.46,210990,44624,7,36937,7757,25432,68
2940,OCEAN PARKWAY,11235,5024599.51,Multifamily Housing,121.33,697648,194506,7,144004,30241,99147,265
3000,OCEAN PARKWAY,11235,5940708.39,Multifamily Housing,122.97,707078,197689,7,145950,30650,100487,268
3100,OCEAN PARKWAY,11235,2146773.32,Multifamily Housing,139.07,799653,228933,8,159954,33590,110129,294
3101,OCEAN PARKWAY,11235,892739.88,Multifamily Housing,69.32,415920,99423,7,76337,16031,52558,140
3111,OCEAN PARKWAY,11235,719125.85,Multifamily Housing,20.75,134875,28526,7,23104,4852,15907,42
45,OCEANA DRIVE EAST,11235,842386.3,Multifamily Housing,13.52,94640,20868,7,15219,3196,10479,28
65,OCEANA DRIVE EAST,11235,885795.32,Multifamily Housing,12.92,90440,19942,7,14544,3054,10014,27
75,OCEANA DRIVE EAST,11235,809272.87,Multifamily Housing,24.37,158405,33503,7,26539,5573,18272,49
105,OCEANA DRIVE EAST,11235,1528200.31,Multifamily Housing,50.55,303300,61414,6,56285,11820,38753,103
125,OCEANA DRIVE EAST,11235,3430282.57,Multifamily Housing,65.88,395280,92457,7,74161,15574,51060,136
40,OCEANA DRIVE WEST,11235,1030396.52,Multifamily Housing,12.23,85610,18877,7,13917,2923,9582,26
60,OCEANA DRIVE WEST,11235,932379,Multifamily Housing,13.61,95270,21007,7,15321,3217,10548,28
70,OCEANA DRIVE WEST,11235,769148.74,Multifamily Housing,24.28,157820,33379,7,26441,5553,18205,49
120,OCEANA DRIVE WEST,11235,1334458.07,Multifamily Housing,60.28,361680,81117,7,67857,14250,46720,125
150,OCEANA DRIVE WEST,11235,1465346.52,Multifamily Housing,61.05,366300,82676,7,68724,14432,47317,126
301,ORIENTAL BOULEVARD,11235,761851.44,Multifamily Housing,33.03,214695,45408,7,37182,7808,25600,68
1516,ORIENTAL BOULEVARD,11235,4858966.21,Senior Care Facility,372.86,2050730,651171,14,433414,60000,298408,796
2824,PLUMB 3 STREET,11235,32319.77,Other,330.75,1819125,573005,13,392559,60000,270279,721
110,SHORE BOULEVARD,11235,539096.37,Multifamily Housing,51.32,307920,62973,6,60283,12659,41505,111
3255,SHORE PARKWAY,11235,753275.46,Multifamily Housing,43.83,262980,52859,6,50948,10699,35078,94
3845,SHORE PARKWAY,11235,1710853.29,Multifamily Housing,118.75,682813,189499,7,139489,29293,96039,256
3939,SHORE PARKWAY,11235,1039237.06,Entertainment/Culture,341,1875500,592031,13,404725,60000,278655,744
1516,VOORHIES AVENUE,11235,940888.84,Multifamily Housing,64.58,387480,89825,7,75068,15764,51685,138
2330,VOORHIES AVENUE,11235,1090604.76,Multifamily Housing,72.25,433500,105356,7,84868,17822,58432,156
3080,VOORHIES AVENUE,11235,1827786.48,Multifamily Housing,120.73,694198,193342,7,143292,30091,98657,263
34,WEST END AVENUE,11235,883943.44,Other,91.88,528310,137355,7,112423,23609,77404,207
156,WEST END AVENUE,11235,1527847.57,Multifamily Housing,44.35,266100,53486,6,48839,10256,33626,90
160,WEST END AVENUE,11235,2057375.88,Multifamily Housing,44.35,266100,53486,6,49925,10484,34373,92
10203,AVENUE D,11236,1770179.69,Other,1379.5,6897500,2568244,25+,1654175,60000,1138908,3039
633,EAST 104 STREET,11236,1770091.5,Residence Hall/Dormitory,72.94,437640,106754,7,86571,18180,59604,159
1661,EAST 95 STREET,11236,753010.9,Other,119.61,687758,191168,7,139035,29197,95726,255
1177,EAST 98 STREET,11236,981894.82,Multifamily Housing,31.14,202410,42810,7,34292,7201,23610,63
10237,FARRAGUT ROAD,11236,923825.06,Warehouse (Unrefrigerated),1214.69,6073450,2236564,25+,1486275,60000,1023307,2730
10110,FOSTER AVENUE,11236,3526029.33,Warehouse (Unrefrigerated),2660.32,13301600,5145894,25+,3255124,60000,2241169,5980
10300,FOSTER AVENUE,11236,1464949.68,Warehouse (Unrefrigerated),2643.96,13219800,5112970,25+,3267457,60000,2249660,6003
1900,RALPH AVENUE,11236,1838104.11,Other,410.41,2257255,720874,16,487106,60000,335375,895
1250,ROCKAWAY AVENUE,11236,337064.75,Warehouse (Unrefrigerated),739.66,4068130,1429422,8,905036,190058,623122,1663
1555,ROCKAWAY PARKWAY,11236,2380705.83,Senior Care Facility,51.41,308460,63155,6,55985,11757,38546,103
1625,ROCKAWAY PARKWAY,11236,1906535.6,Multifamily Housing,103.51,595183,159924,7,121587,25533,83713,223
415,BLEECKER STREET,11237,1222353.01,Multifamily Housing,112.81,648658,177972,7,135272,28407,93135,249
345,ELDERT STREET,11237,908811.58,Multifamily Housing,91.88,528310,137355,7,106802,22428,73534,196
1300,FLUSHING AVENUE,11237,253818.2,Warehouse (Unrefrigerated),81.12,466440,116474,7,94294,19802,64922,173
358,GROVE STREET,11237,691898.76,Multifamily Housing,1.66,14110,3403,12,1930,405,1329,4
91,INGRAHAM STREET,11237,78396.38,Office,85.94,494155,125827,6,106206,22303,73124,195
119,INGRAHAM STREET,11237,309903.8,Office,95.84,551080,145040,7,117268,24626,80740,215
513,IRVING AVENUE,11237,252297.01,Warehouse (Unrefrigerated),385.69,2121295,674987,15,467205,60000,321673,858
1150,METROPOLITAN AVENUE,11237,105425.05,Warehouse (Unrefrigerated),538.63,2962465,984392,21,665649,60000,458303,1223
134,MORGAN AVENUE,11237,1213931.35,Other,731.34,4022370,1411004,25+,903804,60000,622274,1660
154,MORGAN AVENUE,11237,90565.9,Warehouse (Unrefrigerated),542.85,2985675,993734,21,657580,60000,452747,1208
89,PORTER AVENUE,11237,1653555.15,Residence Hall/Dormitory,86.54,497605,126992,7,103771,21792,71447,191
152,RANDOLPH STREET,11237,251745.86,Warehouse (Unrefrigerated),218.89,1203895,365365,7,262474,55119,180714,482
165,RANDOLPH STREET,11237,494629.13,Warehouse (Unrefrigerated),487.48,2681140,871159,19,602437,60000,414781,1107
154,SCOTT AVENUE,11237,110164.99,Warehouse (Unrefrigerated),115.73,665448,183639,7,135941,28548,93596,250
449,TROUTMAN STREET,11237,470995.58,Multifamily Housing,71.04,426240,102906,7,85185,17889,58650,156
467,TROUTMAN STREET,11237,251922.23,Multifamily Housing,65.1,390600,90878,6,78859,16560,54295,145
41,VARICK AVENUE,11237,140302.18,Multifamily Housing,92.91,534233,139354,7,114820,24112,79054,211
52,WILSON AVENUE,11237,1363029.98,Multifamily Housing,77.93,467580,116858,7,94400,19824,64995,173
297,WILSON AVENUE,11237,720514.76,Multifamily Housing,39.87,259155,54811,6,47321,9937,32581,87
70,WYCKOFF AVENUE,11237,393701.51,Other,72.59,435540,106045,7,85267,17906,58707,157
300,WYCKOFF AVENUE,11237,218764.7,Office,226.9,1247950,380233,7,277631,58303,191150,510
387,ADELPHI STREET,11238,169050.46,Multifamily Housing,43.31,259860,52232,6,49284,10350,33932,91
892,ATLANTIC AVENUE,11238,323572.46,Self-Storage,42.63,255780,51412,6,50075,10516,34477,92
984,ATLANTIC AVENUE,11238,175024.99,Other,119.87,689253,191673,7,142271,29877,97954,261
880,BERGEN STREET,11238,1306393.23,Multifamily Housing,34.27,222755,47113,6,40674,8542,28004,75
44,BUTLER PLACE,11238,623996.39,Multifamily Housing,60.02,360120,80591,6,70502,14805,48541,130
381,CARLTON AVENUE,11238,767451.18,Multifamily Housing,9.47,71025,16215,9,10313,2166,7100,19
415,CARLTON AVENUE,11238,301636.47,Multifamily Housing,34.96,227240,48061,6,40638,8534,27979,75
475,CARLTON AVENUE,11238,4435392.06,Multifamily Housing,172.39,991243,293595,8,204606,42967,140872,376
753,CLASSON AVENUE,11238,3707756.37,Multifamily Housing,38.58,250770,53038,7,44374,9318,30551,82
74,CLIFTON PLACE,11238,1176981.88,Multifamily Housing,79.91,479460,120868,7,92888,19506,63954,171
345,CLINTON AVENUE,11238,6029709,Multifamily Housing,125.89,723868,203355,7,146335,30730,100752,269
360,CLINTON AVENUE,11238,1060092.79,Multifamily Housing,58.9,353400,78323,6,67745,14226,46643,124
313,CUMBERLAND STREET,11238,1057711.79,Multifamily Housing,29.62,192530,40720,7,33343,7002,22957,61
425,CUMBERLAND STREET,11238,907202.21,Multifamily Housing,51.67,310020,63682,6,60061,12613,41353,110
41,EASTERN PARKWAY,11238,1417418.02,Multifamily Housing,22.22,144430,30547,6,26101,5481,17970,48
135,EASTERN PARKWAY,11238,2890568.9,Multifamily Housing,85.68,492660,125323,7,100643,21135,69293,185
159,EASTERN PARKWAY,11238,526177.28,Multifamily Housing,5.43,40725,9298,9,5714,1200,3934,10
175,EASTERN PARKWAY,11238,864476.62,Multifamily Housing,69.06,414360,98897,7,81966,17213,56434,151
201,EASTERN PARKWAY,11238,1897783.24,Multifamily Housing,96.36,554070,146049,7,112009,23522,77119,206
225,EASTERN PARKWAY,11238,971400.82,Multifamily Housing,87.32,502090,128505,7,102570,21540,70620,188
255,EASTERN PARKWAY,11238,1447180.43,Multifamily Housing,96.19,553093,145719,7,115343,24222,79414,212
263,EASTERN PARKWAY,11238,906959.7,Multifamily Housing,61.66,369960,83912,6,73937,15527,50906,136
5,GATES AVENUE,11238,295992.63,Multifamily Housing,36.68,238420,50426,6,42637,8954,29356,78
597,GRAND AVENUE,11238,3275716.47,Multifamily Housing,74.23,445380,109366,7,87194,18311,60033,160
80,GREENE AVENUE,11238,1038796.13,Multifamily Housing,51.75,310500,63844,6,60788,12765,41853,112
28,JEFFERSON AVENUE,11238,723667.38,Multifamily Housing,34.88,226720,47951,6,41398,8694,28503,76
309,LAFAYETTE AVENUE,11238,3982738.95,Multifamily Housing,54.94,329640,70304,6,63862,13411,43970,117
333,LAFAYETTE AVENUE,11238,5447490.22,Multifamily Housing,78.45,470700,117911,7,94070,19755,64768,173
128,LEFFERTS PLACE,11238,1480183.63,Multifamily Housing,68.72,412320,98208,7,80721,16951,55577,148
364,LINCOLN PLACE,11238,437882.14,Multifamily Housing,1.03,8755,2111,14,1033,217,712,2
750,PACIFIC STREET,11238,127118.54,Warehouse (Unrefrigerated),57.26,343560,75002,6,68661,14419,47274,126
225,PARK PLACE,11238,540154.59,Multifamily Housing,44.09,264540,53173,6,53408,11216,36772,98
230,PARK PLACE,11238,1113554.89,Multifamily Housing,73.45,440700,107786,7,87176,18307,60021,160
10,PLAZA ST EAST,11238,2019280,Multifamily Housing,25.83,167895,35510,7,28129,5907,19367,52
20,PLAZA ST EAST,11238,1006542.5,Multifamily Housing,86.89,499618,127671,7,96749,20317,66612,178
34,PLAZA ST EAST,11238,1290431.76,Multifamily Housing,47.62,285720,57430,6,54771,11502,37710,101
36,PLAZA ST EAST,11238,875565.87,Multifamily Housing,14.98,104860,23122,7,17046,3580,11736,31
60,PLAZA ST EAST,11238,815908.79,Multifamily Housing,65.96,395760,92619,7,76672,16101,52789,141
520,PROSPECT PLACE,11238,3760975.96,Senior Care Facility,151.38,870435,252822,8,177817,37342,122428,327
545,PROSPECT PLACE,11238,2079818.93,Multifamily Housing,264.63,1455465,450269,8,297893,60000,205101,547
15,QUINCY STREET,11238,502698.05,Multifamily Housing,18.17,127190,28045,7,21343,4482,14695,39
65,ST JAMES PLACE,11238,1425288.52,K-12 School,93.89,539868,141255,7,113733,23884,78306,209
295,ST JOHN'S PLACE,11238,890402.98,Multifamily Housing,63.55,381300,87739,6,74648,15676,51396,137
315,ST JOHN'S PLACE,11238,674394.06,Multifamily Housing,16.79,117530,25915,7,19722,4142,13579,36
500,ST JOHN'S PLACE,11238,1353329.64,Multifamily Housing,109.1,627325,170772,7,128153,26912,88234,235
555,ST JOHN'S PLACE,11238,638789.4,Multifamily Housing,20.24,131560,27825,6,23527,4941,16199,43
500,ST MARK'S AVENUE,11238,776600.36,Other,264.63,1455465,450269,8,297893,60000,205101,547
475,STERLING PLACE,11238,639957.85,Multifamily Housing,48.65,291900,58672,6,57742,12126,39755,106
35,UNDERHILL AVENUE,11238,270529.24,Multifamily Housing,28.07,182455,38589,6,32972,6924,22701,61
203,UNDERHILL AVENUE,11238,702811.65,Multifamily Housing,27.73,180245,38122,7,31894,6698,21959,59
379,WASHINGTON AVENUE,11238,1301565.1,Multifamily Housing,86.03,494673,126002,7,100002,21000,68852,184
555,WASHINGTON AVENUE,11238,656183.88,Multifamily Housing,21.55,140075,29626,6,25313,5316,17428,47
180,BETHEL LOOP,11239,13001141.46,Multifamily Housing,739.95,4069725,1430064,9,878229,184428,604665,1613
1260,CROTON LOOP,11239,13001141.46,Multifamily Housing,403,2216500,707119,8,488173,102516,336110,897
1426,FREEPORT LOOP,11239,13001141.46,Multifamily Housing,137.35,789763,225595,8,154614,32469,106453,284
339,GATEWAY DRIVE,11239,7575987.22,Retail,878.68,4832740,1737178,25+,1075138,60000,740238,1975
519,GATEWAY DRIVE,11239,7575987.22,Retail,1003.89,5019450,1812329,25+,1216060,60000,837263,2234
579,GATEWAY DRIVE,11239,7575987.22,Retail,952.39,5238145,1900353,25+,1153675,60000,794311,2119
660,LOUISIANA AVENUE,11239,2623434.78,Senior Care Facility,151.2,869400,252473,8,175756,36909,121009,323
671,LOUISIANA AVENUE,11239,492711.11,K-12 School,164.73,947198,278729,8,191483,40211,131837,352
1155,PENNSYLVANIA AVENUE,11239,13001141.46,Multifamily Housing,225.09,1237995,376873,7,272662,57259,187729,501
1170,PENNSYLVANIA AVENUE,11239,1093536.91,Multifamily Housing,39.87,259155,54811,6,46833,9835,32245,86
1180,PENNSYLVANIA AVENUE,11239,947855.45,Multifamily Housing,39.09,254085,53739,6,45438,9542,31285,83
1350,PENNSYLVANIA AVENUE,11239,13001141.46,Multifamily Housing,504.61,2775355,909080,8,586561,120000,403850,1078
1461,PENNSYLVANIA AVENUE,11239,13001141.46,Multifamily Housing,151.38,870435,252822,8,166703,35008,114776,306
1506,PENNSYLVANIA AVENUE,11239,13001141.46,Multifamily Housing,154.57,888778,259013,8,173999,36540,119799,320
1540,VAN SICLEN AVENUE,11239,13001141.46,Multifamily Housing,567.3,3120150,1047860,8,666373,139938,458801,1224
99,VANDALIA AVENUE,11239,1083329.51,Multifamily Housing,35.74,232310,49134,7,41107,8632,28302,76
177,VANDALIA AVENUE,11239,13001141.46,Multifamily Housing,161.54,928855,272539,8,181845,38187,125201,334
186,VANDALIA AVENUE,11239,13001141.46,Multifamily Housing,171.88,988310,292605,8,187175,39307,128871,344
34,BERRY STREET,11211,1303615.4,Multifamily Housing,15.98,111860,24665,8,17402,3654,11981,32
55,BERRY STREET,11211,682176.38,Multifamily Housing,21.08,137020,28980,7,23730,4983,16338,44
315,BERRY STREET,11211,290966.09,Multifamily Housing,44.35,266100,53486,6,51553,10826,35494,95
440,BERRY STREET,11211,1873995.37,Multifamily Housing,39.01,253565,53629,6,46300,9723,31878,85
60,BROADWAY,11211,1610190.22,Multifamily Housing,32.68,212420,44927,7,36388,7641,25053,67
23,HEYWARD STREET,11211,195616.17,Multifamily Housing,31.61,205465,43456,6,36744,7716,25298,68
67,KENT AVENUE,11211,361073.09,Warehouse (Unrefrigerated),235.94,1297670,397014,8,274258,57594,188828,504
151,KENT AVENUE,11211,398419.4,Multifamily Housing,120.3,691725,192507,7,144253,30293,99319,265
184,KENT AVENUE,11211,4502809.42,Multifamily Housing,329.04,1809720,569831,13,382478,60000,263338,703
440,KENT AVENUE,11211,1520373.9,Multifamily Housing,18,126000,27783,7,20703,4348,14254,38
446,KENT AVENUE,11211,946687,Multifamily Housing,41.33,247980,49844,6,48042,10089,33077,88
478,KENT AVENUE,11211,276261.26,Warehouse (Unrefrigerated),334.2,1838100,579409,13,388476,60000,267467,714
525,KENT AVENUE,11211,104190.47,Multifamily Housing,32.09,208585,44116,7,36124,7586,24871,66
80,METROPOLITAN AVENUE,11211,765489.07,Multifamily Housing,93.06,535095,139645,7,107035,22477,73694,197
16,NORTH 11 STREET,11211,458495.37,Warehouse (Unrefrigerated),696.38,3830090,1333611,8,860600,180726,592527,1581
20,NORTH 12 STREET,11211,802372.4,Warehouse (Unrefrigerated),466.29,2564595,824601,18,564839,60000,388895,1038
20,NORTH 5 STREET,11211,1269091.01,Multifamily Housing,81.12,466440,116474,7,91317,19176,62872,168
109,SOUTH 5 STREET,11211,486935,Other,29.01,188565,39881,7,32656,6858,22484,60
102,SOUTH 8 STREET,11211,177582.35,Multifamily Housing,5.51,41325,9434,9,5731,1203,3946,11
44,WALLABOUT STREET,11211,331244.55,Self-Storage,197.02,1132865,341392,8,231428,48600,159339,425
240,WYTHE AVENUE,11211,572099.57,Multifamily Housing,105.14,604555,163087,7,124788,26206,85917,229
330,WYTHE AVENUE,11211,874926.53,Multifamily Housing,37.63,244595,51732,7,43281,9089,29799,80
390,WYTHE AVENUE,11211,762358.5,Multifamily Housing,10.06,70420,15528,7,11448,2404,7882,21
539,WYTHE AVENUE,11211,9512108.85,Multifamily Housing,173.6,998200,295943,8,197545,41484,136011,363
570,WYTHE AVENUE,11211,67461.45,Multifamily Housing,25.1,163150,34506,7,28255,5934,19454,52
615,WYTHE AVENUE,11211,618043.91,K-12 School,59.76,358560,80064,6,68003,14281,46820,125
